"nut","Plot","type","val","extract"
"Potassium",93,"soil_rawdiffgm2_0.20cm",1.47,"aa"
"Potassium",94,"soil_rawdiffgm2_0.20cm",-2.66,"aa"
"Potassium",98,"soil_rawdiffgm2_0.20cm",2.75,"aa"
"Potassium",104,"soil_rawdiffgm2_0.20cm",6.07,"aa"
"Potassium",107,"soil_rawdiffgm2_0.20cm",5.55,"aa"
"Potassium",108,"soil_rawdiffgm2_0.20cm",9.4,"aa"
"Potassium",109,"soil_rawdiffgm2_0.20cm",0.14,"aa"
"Potassium",110,"soil_rawdiffgm2_0.20cm",2,"aa"
"Potassium",111,"soil_rawdiffgm2_0.20cm",-1.75,"aa"
"Potassium",115,"soil_rawdiffgm2_0.20cm",0.54,"aa"
"Potassium",117,"soil_rawdiffgm2_0.20cm",0.77,"aa"
"Potassium",118,"soil_rawdiffgm2_0.20cm",-0.07,"aa"
"Potassium",125,"soil_rawdiffgm2_0.20cm",1.23,"aa"
"Potassium",129,"soil_rawdiffgm2_0.20cm",-2.22,"aa"
"Potassium",130,"soil_rawdiffgm2_0.20cm",1.9,"aa"
"Potassium",133,"soil_rawdiffgm2_0.20cm",-0.94,"aa"
"Potassium",135,"soil_rawdiffgm2_0.20cm",-1.94,"aa"
"Potassium",136,"soil_rawdiffgm2_0.20cm",1.74,"aa"
"Potassium",137,"soil_rawdiffgm2_0.20cm",-4.51,"aa"
"Potassium",138,"soil_rawdiffgm2_0.20cm",-11.29,"aa"
"Potassium",139,"soil_rawdiffgm2_0.20cm",-2.95,"aa"
"Potassium",142,"soil_rawdiffgm2_0.20cm",-2.03,"aa"
"Potassium",146,"soil_rawdiffgm2_0.20cm",2.02,"aa"
"Potassium",149,"soil_rawdiffgm2_0.20cm",1.76,"aa"
"Potassium",156,"soil_rawdiffgm2_0.20cm",4.18,"aa"
"Potassium",157,"soil_rawdiffgm2_0.20cm",-0.61,"aa"
"Potassium",160,"soil_rawdiffgm2_0.20cm",7.58,"aa"
"Potassium",163,"soil_rawdiffgm2_0.20cm",-5.07,"aa"
"Potassium",164,"soil_rawdiffgm2_0.20cm",2.9,"aa"
"Potassium",165,"soil_rawdiffgm2_0.20cm",0.37,"aa"
"Potassium",167,"soil_rawdiffgm2_0.20cm",-1.46,"aa"
"Potassium",168,"soil_rawdiffgm2_0.20cm",0.68,"aa"
"Potassium",169,"soil_rawdiffgm2_0.20cm",6.95,"aa"
"Potassium",170,"soil_rawdiffgm2_0.20cm",0.72,"aa"
"Potassium",171,"soil_rawdiffgm2_0.20cm",0.82,"aa"
"Potassium",174,"soil_rawdiffgm2_0.20cm",6.84,"aa"
"Potassium",175,"soil_rawdiffgm2_0.20cm",5.56,"aa"
"Potassium",176,"soil_rawdiffgm2_0.20cm",-0.74,"aa"
"Potassium",177,"soil_rawdiffgm2_0.20cm",0.37,"aa"
"Potassium",178,"soil_rawdiffgm2_0.20cm",-6.07,"aa"
"Potassium",185,"soil_rawdiffgm2_0.20cm",-7.13,"aa"
"Potassium",186,"soil_rawdiffgm2_0.20cm",1.25,"aa"
"Potassium",190,"soil_rawdiffgm2_0.20cm",-3.62,"aa"
"Potassium",193,"soil_rawdiffgm2_0.20cm",8.4,"aa"
"Potassium",197,"soil_rawdiffgm2_0.20cm",-0.02,"aa"
"Potassium",199,"soil_rawdiffgm2_0.20cm",7.39,"aa"
"Potassium",201,"soil_rawdiffgm2_0.20cm",4.29,"aa"
"Potassium",202,"soil_rawdiffgm2_0.20cm",5.02,"aa"
"Potassium",205,"soil_rawdiffgm2_0.20cm",-1.26,"aa"
"Potassium",206,"soil_rawdiffgm2_0.20cm",4.72,"aa"
"Potassium",208,"soil_rawdiffgm2_0.20cm",4.68,"aa"
"Potassium",210,"soil_rawdiffgm2_0.20cm",2.62,"aa"
"Potassium",211,"soil_rawdiffgm2_0.20cm",-0.7,"aa"
"Potassium",213,"soil_rawdiffgm2_0.20cm",3.1,"aa"
"Potassium",220,"soil_rawdiffgm2_0.20cm",7.32,"aa"
"Potassium",223,"soil_rawdiffgm2_0.20cm",-0.2,"aa"
"Potassium",224,"soil_rawdiffgm2_0.20cm",-0.08,"aa"
"Potassium",225,"soil_rawdiffgm2_0.20cm",2.7,"aa"
"Potassium",227,"soil_rawdiffgm2_0.20cm",3.07,"aa"
"Potassium",229,"soil_rawdiffgm2_0.20cm",2.14,"aa"
"Potassium",230,"soil_rawdiffgm2_0.20cm",-1.03,"aa"
"Potassium",232,"soil_rawdiffgm2_0.20cm",8.7,"aa"
"Potassium",233,"soil_rawdiffgm2_0.20cm",1.66,"aa"
"Potassium",234,"soil_rawdiffgm2_0.20cm",6.28,"aa"
"Potassium",235,"soil_rawdiffgm2_0.20cm",9.1,"aa"
"Potassium",236,"soil_rawdiffgm2_0.20cm",1.8,"aa"
"Potassium",237,"soil_rawdiffgm2_0.20cm",-1.56,"aa"
"Potassium",239,"soil_rawdiffgm2_0.20cm",4.91,"aa"
"Potassium",242,"soil_rawdiffgm2_0.20cm",2.13,"aa"
"Potassium",253,"soil_rawdiffgm2_0.20cm",6.63,"aa"
"Potassium",257,"soil_rawdiffgm2_0.20cm",6.67,"aa"
"Potassium",259,"soil_rawdiffgm2_0.20cm",6.61,"aa"
"Potassium",265,"soil_rawdiffgm2_0.20cm",-0.75,"aa"
"Potassium",266,"soil_rawdiffgm2_0.20cm",3.59,"aa"
"Potassium",267,"soil_rawdiffgm2_0.20cm",-4.49,"aa"
"Potassium",268,"soil_rawdiffgm2_0.20cm",-4.74,"aa"
"Potassium",273,"soil_rawdiffgm2_0.20cm",12.05,"aa"
"Potassium",278,"soil_rawdiffgm2_0.20cm",-1.64,"aa"
"Potassium",280,"soil_rawdiffgm2_0.20cm",-0.96,"aa"
"Potassium",282,"soil_rawdiffgm2_0.20cm",-1.38,"aa"
"Potassium",283,"soil_rawdiffgm2_0.20cm",0.08,"aa"
"Potassium",286,"soil_rawdiffgm2_0.20cm",2.05,"aa"
"Potassium",287,"soil_rawdiffgm2_0.20cm",1.05,"aa"
"Potassium",290,"soil_rawdiffgm2_0.20cm",-1.33,"aa"
"Potassium",291,"soil_rawdiffgm2_0.20cm",-5.48,"aa"
"Potassium",292,"soil_rawdiffgm2_0.20cm",5.55,"aa"
"Potassium",293,"soil_rawdiffgm2_0.20cm",8.19,"aa"
"Potassium",299,"soil_rawdiffgm2_0.20cm",8.22,"aa"
"Potassium",300,"soil_rawdiffgm2_0.20cm",5.85,"aa"
"Potassium",301,"soil_rawdiffgm2_0.20cm",2.85,"aa"
"Potassium",302,"soil_rawdiffgm2_0.20cm",2.83,"aa"
"Potassium",303,"soil_rawdiffgm2_0.20cm",7.89,"aa"
"Potassium",304,"soil_rawdiffgm2_0.20cm",0.3,"aa"
"Potassium",307,"soil_rawdiffgm2_0.20cm",4.09,"aa"
"Potassium",308,"soil_rawdiffgm2_0.20cm",-2.42,"aa"
"Potassium",311,"soil_rawdiffgm2_0.20cm",1.88,"aa"
"Potassium",313,"soil_rawdiffgm2_0.20cm",5.95,"aa"
"Potassium",318,"soil_rawdiffgm2_0.20cm",6.21,"aa"
"Potassium",324,"soil_rawdiffgm2_0.20cm",-1.54,"aa"
"Potassium",325,"soil_rawdiffgm2_0.20cm",0.69,"aa"
"Potassium",328,"soil_rawdiffgm2_0.20cm",4.19,"aa"
"Potassium",329,"soil_rawdiffgm2_0.20cm",6.36,"aa"
"Potassium",330,"soil_rawdiffgm2_0.20cm",0.66,"aa"
"Potassium",331,"soil_rawdiffgm2_0.20cm",5.07,"aa"
"Potassium",334,"soil_rawdiffgm2_0.20cm",0.32,"aa"
"Potassium",335,"soil_rawdiffgm2_0.20cm",1.82,"aa"
"Potassium",336,"soil_rawdiffgm2_0.20cm",9.59,"aa"
"Potassium",338,"soil_rawdiffgm2_0.20cm",-0.15,"aa"
"Potassium",339,"soil_rawdiffgm2_0.20cm",7.14,"aa"
"Potassium",342,"soil_rawdiffgm2_0.20cm",8.28,"aa"
"Nitrogen",2,"gm2_1994_0.20cm",100.64,"ea"
"Nitrogen",3,"gm2_1994_0.20cm",125.56,"ea"
"Nitrogen",5,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",6,"gm2_1994_0.20cm",109.52,"ea"
"Nitrogen",9,"gm2_1994_0.20cm",101.32,"ea"
"Nitrogen",11,"gm2_1994_0.20cm",106.56,"ea"
"Nitrogen",12,"gm2_1994_0.20cm",118.9,"ea"
"Nitrogen",14,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",15,"gm2_1994_0.20cm",125.56,"ea"
"Nitrogen",16,"gm2_1994_0.20cm",146.88,"ea"
"Nitrogen",20,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",22,"gm2_1994_0.20cm",101.32,"ea"
"Nitrogen",24,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",26,"gm2_1994_0.20cm",121.8,"ea"
"Nitrogen",27,"gm2_1994_0.20cm",133.48,"ea"
"Nitrogen",28,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",29,"gm2_1994_0.20cm",113.88,"ea"
"Nitrogen",30,"gm2_1994_0.20cm",120.54,"ea"
"Nitrogen",31,"gm2_1994_0.20cm",72.48,"ea"
"Nitrogen",33,"gm2_1994_0.20cm",105.84,"ea"
"Nitrogen",34,"gm2_1994_0.20cm",111.72,"ea"
"Nitrogen",35,"gm2_1994_0.20cm",116.8,"ea"
"Nitrogen",44,"gm2_1994_0.20cm",122.64,"ea"
"Nitrogen",45,"gm2_1994_0.20cm",81,"ea"
"Nitrogen",46,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",48,"gm2_1994_0.20cm",97.68,"ea"
"Nitrogen",50,"gm2_1994_0.20cm",83.44,"ea"
"Nitrogen",53,"gm2_1994_0.20cm",94.72,"ea"
"Nitrogen",56,"gm2_1994_0.20cm",100.64,"ea"
"Nitrogen",57,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",58,"gm2_1994_0.20cm",72,"ea"
"Nitrogen",62,"gm2_1994_0.20cm",92.38,"ea"
"Nitrogen",67,"gm2_1994_0.20cm",91.76,"ea"
"Nitrogen",68,"gm2_1994_0.20cm",114.66,"ea"
"Nitrogen",69,"gm2_1994_0.20cm",97.68,"ea"
"Nitrogen",70,"gm2_1994_0.20cm",105.84,"ea"
"Nitrogen",74,"gm2_1994_0.20cm",116.8,"ea"
"Nitrogen",75,"gm2_1994_0.20cm",111.72,"ea"
"Nitrogen",81,"gm2_1994_0.20cm",97.68,"ea"
"Nitrogen",82,"gm2_1994_0.20cm",97.68,"ea"
"Nitrogen",83,"gm2_1994_0.20cm",132.48,"ea"
"Nitrogen",87,"gm2_1994_0.20cm",102.9,"ea"
"Nitrogen",89,"gm2_1994_0.20cm",132.48,"ea"
"Nitrogen",92,"gm2_1994_0.20cm",145.86,"ea"
"Nitrogen",93,"gm2_1994_0.20cm",100.64,"ea"
"Nitrogen",94,"gm2_1994_0.20cm",146.88,"ea"
"Nitrogen",98,"gm2_1994_0.20cm",154.44,"ea"
"Nitrogen",104,"gm2_1994_0.20cm",130.5,"ea"
"Nitrogen",107,"gm2_1994_0.20cm",87,"ea"
"Nitrogen",108,"gm2_1994_0.20cm",122.64,"ea"
"Nitrogen",109,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",110,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",111,"gm2_1994_0.20cm",130.5,"ea"
"Nitrogen",115,"gm2_1994_0.20cm",111.72,"ea"
"Nitrogen",117,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",118,"gm2_1994_0.20cm",119.72,"ea"
"Nitrogen",125,"gm2_1994_0.20cm",132.48,"ea"
"Nitrogen",129,"gm2_1994_0.20cm",140.14,"ea"
"Nitrogen",130,"gm2_1994_0.20cm",173.88,"ea"
"Nitrogen",133,"gm2_1994_0.20cm",92.38,"ea"
"Nitrogen",135,"gm2_1994_0.20cm",124.7,"ea"
"Nitrogen",136,"gm2_1994_0.20cm",133.4,"ea"
"Nitrogen",137,"gm2_1994_0.20cm",136.3,"ea"
"Nitrogen",138,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",139,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",142,"gm2_1994_0.20cm",125.56,"ea"
"Nitrogen",146,"gm2_1994_0.20cm",143,"ea"
"Nitrogen",149,"gm2_1994_0.20cm",140.14,"ea"
"Nitrogen",156,"gm2_1994_0.20cm",110.96,"ea"
"Nitrogen",157,"gm2_1994_0.20cm",141.12,"ea"
"Nitrogen",160,"gm2_1994_0.20cm",110.96,"ea"
"Nitrogen",163,"gm2_1994_0.20cm",149.46,"ea"
"Nitrogen",164,"gm2_1994_0.20cm",110.96,"ea"
"Nitrogen",165,"gm2_1994_0.20cm",154,"ea"
"Nitrogen",167,"gm2_1994_0.20cm",97.68,"ea"
"Nitrogen",168,"gm2_1994_0.20cm",122.64,"ea"
"Nitrogen",169,"gm2_1994_0.20cm",103.6,"ea"
"Nitrogen",170,"gm2_1994_0.20cm",102.9,"ea"
"Nitrogen",171,"gm2_1994_0.20cm",113.88,"ea"
"Nitrogen",174,"gm2_1994_0.20cm",150.52,"ea"
"Nitrogen",175,"gm2_1994_0.20cm",119.72,"ea"
"Nitrogen",176,"gm2_1994_0.20cm",153.36,"ea"
"Nitrogen",177,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",178,"gm2_1994_0.20cm",224.4,"ea"
"Nitrogen",185,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",186,"gm2_1994_0.20cm",179.4,"ea"
"Nitrogen",190,"gm2_1994_0.20cm",168,"ea"
"Nitrogen",193,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",197,"gm2_1994_0.20cm",170.8,"ea"
"Nitrogen",199,"gm2_1994_0.20cm",143,"ea"
"Nitrogen",201,"gm2_1994_0.20cm",143,"ea"
"Nitrogen",202,"gm2_1994_0.20cm",195.84,"ea"
"Nitrogen",205,"gm2_1994_0.20cm",151.58,"ea"
"Nitrogen",206,"gm2_1994_0.20cm",163.56,"ea"
"Nitrogen",208,"gm2_1994_0.20cm",145.86,"ea"
"Nitrogen",210,"gm2_1994_0.20cm",138.24,"ea"
"Nitrogen",211,"gm2_1994_0.20cm",144,"ea"
"Nitrogen",213,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",220,"gm2_1994_0.20cm",105.84,"ea"
"Nitrogen",223,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",224,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",225,"gm2_1994_0.20cm",151.58,"ea"
"Nitrogen",227,"gm2_1994_0.20cm",144,"ea"
"Nitrogen",229,"gm2_1994_0.20cm",154.44,"ea"
"Nitrogen",230,"gm2_1994_0.20cm",138.24,"ea"
"Nitrogen",232,"gm2_1994_0.20cm",201.28,"ea"
"Nitrogen",233,"gm2_1994_0.20cm",219.76,"ea"
"Nitrogen",234,"gm2_1994_0.20cm",166.38,"ea"
"Nitrogen",235,"gm2_1994_0.20cm",160.74,"ea"
"Nitrogen",236,"gm2_1994_0.20cm",136.3,"ea"
"Nitrogen",237,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",239,"gm2_1994_0.20cm",145.86,"ea"
"Nitrogen",242,"gm2_1994_0.20cm",118.9,"ea"
"Nitrogen",253,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",257,"gm2_1994_0.20cm",152.28,"ea"
"Nitrogen",259,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",265,"gm2_1994_0.20cm",144,"ea"
"Nitrogen",266,"gm2_1994_0.20cm",161.88,"ea"
"Nitrogen",267,"gm2_1994_0.20cm",209.44,"ea"
"Nitrogen",268,"gm2_1994_0.20cm",198.56,"ea"
"Nitrogen",273,"gm2_1994_0.20cm",258.56,"ea"
"Nitrogen",278,"gm2_1994_0.20cm",108.78,"ea"
"Nitrogen",280,"gm2_1994_0.20cm",118.9,"ea"
"Nitrogen",282,"gm2_1994_0.20cm",143,"ea"
"Nitrogen",283,"gm2_1994_0.20cm",145.86,"ea"
"Nitrogen",286,"gm2_1994_0.20cm",116.8,"ea"
"Nitrogen",287,"gm2_1994_0.20cm",119.72,"ea"
"Nitrogen",290,"gm2_1994_0.20cm",116.8,"ea"
"Nitrogen",291,"gm2_1994_0.20cm",113.88,"ea"
"Nitrogen",292,"gm2_1994_0.20cm",156.2,"ea"
"Nitrogen",293,"gm2_1994_0.20cm",138.24,"ea"
"Nitrogen",299,"gm2_1994_0.20cm",121.8,"ea"
"Nitrogen",300,"gm2_1994_0.20cm",110.96,"ea"
"Nitrogen",301,"gm2_1994_0.20cm",121.8,"ea"
"Nitrogen",302,"gm2_1994_0.20cm",134.42,"ea"
"Nitrogen",303,"gm2_1994_0.20cm",135.36,"ea"
"Nitrogen",304,"gm2_1994_0.20cm",159.04,"ea"
"Nitrogen",307,"gm2_1994_0.20cm",132.48,"ea"
"Nitrogen",308,"gm2_1994_0.20cm",121.8,"ea"
"Nitrogen",311,"gm2_1994_0.20cm",159.04,"ea"
"Nitrogen",313,"gm2_1994_0.20cm",63.84,"ea"
"Nitrogen",318,"gm2_1994_0.20cm",183.6,"ea"
"Nitrogen",324,"gm2_1994_0.20cm",121.8,"ea"
"Nitrogen",325,"gm2_1994_0.20cm",118.9,"ea"
"Nitrogen",328,"gm2_1994_0.20cm",111.72,"ea"
"Nitrogen",329,"gm2_1994_0.20cm",127.6,"ea"
"Nitrogen",330,"gm2_1994_0.20cm",153.36,"ea"
"Nitrogen",331,"gm2_1994_0.20cm",148.72,"ea"
"Nitrogen",334,"gm2_1994_0.20cm",166.38,"ea"
"Nitrogen",335,"gm2_1994_0.20cm",160.16,"ea"
"Nitrogen",336,"gm2_1994_0.20cm",138.24,"ea"
"Nitrogen",338,"gm2_1994_0.20cm",125.56,"ea"
"Nitrogen",339,"gm2_1994_0.20cm",127.6,"ea"
"Nitrogen",342,"gm2_1994_0.20cm",136.3,"ea"
"Nitrogen",2,"gm2_2017_0.20cm",102.86,"ea"
"Nitrogen",3,"gm2_2017_0.20cm",73,"ea"
"Nitrogen",5,"gm2_2017_0.20cm",124.57,"ea"
"Nitrogen",6,"gm2_2017_0.20cm",118.48,"ea"
"Nitrogen",9,"gm2_2017_0.20cm",139.23,"ea"
"Nitrogen",11,"gm2_2017_0.20cm",100.17,"ea"
"Nitrogen",12,"gm2_2017_0.20cm",167.56,"ea"
"Nitrogen",14,"gm2_2017_0.20cm",97.2,"ea"
"Nitrogen",15,"gm2_2017_0.20cm",128.45,"ea"
"Nitrogen",16,"gm2_2017_0.20cm",90.72,"ea"
"Nitrogen",20,"gm2_2017_0.20cm",92.13,"ea"
"Nitrogen",22,"gm2_2017_0.20cm",88.44,"ea"
"Nitrogen",24,"gm2_2017_0.20cm",101.12,"ea"
"Nitrogen",26,"gm2_2017_0.20cm",152.4,"ea"
"Nitrogen",27,"gm2_2017_0.20cm",154.12,"ea"
"Nitrogen",28,"gm2_2017_0.20cm",143.75,"ea"
"Nitrogen",29,"gm2_2017_0.20cm",120.03,"ea"
"Nitrogen",30,"gm2_2017_0.20cm",166,"ea"
"Nitrogen",31,"gm2_2017_0.20cm",79.88,"ea"
"Nitrogen",33,"gm2_2017_0.20cm",120.95,"ea"
"Nitrogen",34,"gm2_2017_0.20cm",168.65,"ea"
"Nitrogen",35,"gm2_2017_0.20cm",181.77,"ea"
"Nitrogen",44,"gm2_2017_0.20cm",146,"ea"
"Nitrogen",45,"gm2_2017_0.20cm",111.78,"ea"
"Nitrogen",46,"gm2_2017_0.20cm",146.39,"ea"
"Nitrogen",48,"gm2_2017_0.20cm",133.94,"ea"
"Nitrogen",50,"gm2_2017_0.20cm",106.32,"ea"
"Nitrogen",53,"gm2_2017_0.20cm",130.52,"ea"
"Nitrogen",56,"gm2_2017_0.20cm",157.46,"ea"
"Nitrogen",57,"gm2_2017_0.20cm",127.09,"ea"
"Nitrogen",58,"gm2_2017_0.20cm",111.93,"ea"
"Nitrogen",62,"gm2_2017_0.20cm",118.39,"ea"
"Nitrogen",67,"gm2_2017_0.20cm",161.49,"ea"
"Nitrogen",68,"gm2_2017_0.20cm",172.46,"ea"
"Nitrogen",69,"gm2_2017_0.20cm",97.68,"ea"
"Nitrogen",70,"gm2_2017_0.20cm",174.75,"ea"
"Nitrogen",74,"gm2_2017_0.20cm",171.95,"ea"
"Nitrogen",75,"gm2_2017_0.20cm",112.37,"ea"
"Nitrogen",81,"gm2_2017_0.20cm",154.93,"ea"
"Nitrogen",82,"gm2_2017_0.20cm",148.26,"ea"
"Nitrogen",83,"gm2_2017_0.20cm",147.6,"ea"
"Nitrogen",87,"gm2_2017_0.20cm",135.69,"ea"
"Nitrogen",89,"gm2_2017_0.20cm",172.14,"ea"
"Nitrogen",92,"gm2_2017_0.20cm",172.32,"ea"
"Nitrogen",93,"gm2_2017_0.20cm",192.49,"ea"
"Nitrogen",94,"gm2_2017_0.20cm",135.8,"ea"
"Nitrogen",98,"gm2_2017_0.20cm",166.48,"ea"
"Nitrogen",104,"gm2_2017_0.20cm",170.26,"ea"
"Nitrogen",107,"gm2_2017_0.20cm",139.44,"ea"
"Nitrogen",108,"gm2_2017_0.20cm",156.41,"ea"
"Nitrogen",109,"gm2_2017_0.20cm",113.22,"ea"
"Nitrogen",110,"gm2_2017_0.20cm",173.64,"ea"
"Nitrogen",111,"gm2_2017_0.20cm",165.91,"ea"
"Nitrogen",115,"gm2_2017_0.20cm",122.89,"ea"
"Nitrogen",117,"gm2_2017_0.20cm",138.6,"ea"
"Nitrogen",118,"gm2_2017_0.20cm",143.81,"ea"
"Nitrogen",125,"gm2_2017_0.20cm",149.04,"ea"
"Nitrogen",129,"gm2_2017_0.20cm",134.42,"ea"
"Nitrogen",130,"gm2_2017_0.20cm",168.36,"ea"
"Nitrogen",133,"gm2_2017_0.20cm",97.1,"ea"
"Nitrogen",135,"gm2_2017_0.20cm",112.38,"ea"
"Nitrogen",136,"gm2_2017_0.20cm",155.89,"ea"
"Nitrogen",137,"gm2_2017_0.20cm",164.54,"ea"
"Nitrogen",138,"gm2_2017_0.20cm",179.76,"ea"
"Nitrogen",139,"gm2_2017_0.20cm",186.27,"ea"
"Nitrogen",142,"gm2_2017_0.20cm",119.72,"ea"
"Nitrogen",146,"gm2_2017_0.20cm",203.66,"ea"
"Nitrogen",149,"gm2_2017_0.20cm",167.24,"ea"
"Nitrogen",156,"gm2_2017_0.20cm",168.44,"ea"
"Nitrogen",157,"gm2_2017_0.20cm",136.52,"ea"
"Nitrogen",160,"gm2_2017_0.20cm",131.4,"ea"
"Nitrogen",163,"gm2_2017_0.20cm",126.2,"ea"
"Nitrogen",164,"gm2_2017_0.20cm",162.06,"ea"
"Nitrogen",165,"gm2_2017_0.20cm",144.61,"ea"
"Nitrogen",167,"gm2_2017_0.20cm",118.44,"ea"
"Nitrogen",168,"gm2_2017_0.20cm",131.46,"ea"
"Nitrogen",169,"gm2_2017_0.20cm",149.56,"ea"
"Nitrogen",170,"gm2_2017_0.20cm",143.5,"ea"
"Nitrogen",171,"gm2_2017_0.20cm",158.45,"ea"
"Nitrogen",174,"gm2_2017_0.20cm",157.13,"ea"
"Nitrogen",175,"gm2_2017_0.20cm",166.96,"ea"
"Nitrogen",176,"gm2_2017_0.20cm",122.83,"ea"
"Nitrogen",177,"gm2_2017_0.20cm",182.66,"ea"
"Nitrogen",178,"gm2_2017_0.20cm",199.62,"ea"
"Nitrogen",185,"gm2_2017_0.20cm",156.91,"ea"
"Nitrogen",186,"gm2_2017_0.20cm",178.02,"ea"
"Nitrogen",190,"gm2_2017_0.20cm",163.8,"ea"
"Nitrogen",193,"gm2_2017_0.20cm",261.75,"ea"
"Nitrogen",197,"gm2_2017_0.20cm",163.8,"ea"
"Nitrogen",199,"gm2_2017_0.20cm",186.24,"ea"
"Nitrogen",201,"gm2_2017_0.20cm",196.3,"ea"
"Nitrogen",202,"gm2_2017_0.20cm",271.09,"ea"
"Nitrogen",205,"gm2_2017_0.20cm",143.72,"ea"
"Nitrogen",206,"gm2_2017_0.20cm",176.83,"ea"
"Nitrogen",208,"gm2_2017_0.20cm",180.36,"ea"
"Nitrogen",210,"gm2_2017_0.20cm",175.27,"ea"
"Nitrogen",211,"gm2_2017_0.20cm",170.44,"ea"
"Nitrogen",213,"gm2_2017_0.20cm",155.08,"ea"
"Nitrogen",220,"gm2_2017_0.20cm",157,"ea"
"Nitrogen",223,"gm2_2017_0.20cm",165.44,"ea"
"Nitrogen",224,"gm2_2017_0.20cm",144,"ea"
"Nitrogen",225,"gm2_2017_0.20cm",158.23,"ea"
"Nitrogen",227,"gm2_2017_0.20cm",153.77,"ea"
"Nitrogen",229,"gm2_2017_0.20cm",174.46,"ea"
"Nitrogen",230,"gm2_2017_0.20cm",157.68,"ea"
"Nitrogen",232,"gm2_2017_0.20cm",249.56,"ea"
"Nitrogen",233,"gm2_2017_0.20cm",223.08,"ea"
"Nitrogen",234,"gm2_2017_0.20cm",225.67,"ea"
"Nitrogen",235,"gm2_2017_0.20cm",211.92,"ea"
"Nitrogen",236,"gm2_2017_0.20cm",152.98,"ea"
"Nitrogen",237,"gm2_2017_0.20cm",142.38,"ea"
"Nitrogen",239,"gm2_2017_0.20cm",189.34,"ea"
"Nitrogen",242,"gm2_2017_0.20cm",146.64,"ea"
"Nitrogen",253,"gm2_2017_0.20cm",173.08,"ea"
"Nitrogen",257,"gm2_2017_0.20cm",197.7,"ea"
"Nitrogen",259,"gm2_2017_0.20cm",185.75,"ea"
"Nitrogen",265,"gm2_2017_0.20cm",201.88,"ea"
"Nitrogen",266,"gm2_2017_0.20cm",161.05,"ea"
"Nitrogen",267,"gm2_2017_0.20cm",195.16,"ea"
"Nitrogen",268,"gm2_2017_0.20cm",164.56,"ea"
"Nitrogen",273,"gm2_2017_0.20cm",312.75,"ea"
"Nitrogen",278,"gm2_2017_0.20cm",119.45,"ea"
"Nitrogen",280,"gm2_2017_0.20cm",138.34,"ea"
"Nitrogen",282,"gm2_2017_0.20cm",127.27,"ea"
"Nitrogen",283,"gm2_2017_0.20cm",127.98,"ea"
"Nitrogen",286,"gm2_2017_0.20cm",132.39,"ea"
"Nitrogen",287,"gm2_2017_0.20cm",126.29,"ea"
"Nitrogen",290,"gm2_2017_0.20cm",145.78,"ea"
"Nitrogen",291,"gm2_2017_0.20cm",145.07,"ea"
"Nitrogen",292,"gm2_2017_0.20cm",168.55,"ea"
"Nitrogen",293,"gm2_2017_0.20cm",180.42,"ea"
"Nitrogen",299,"gm2_2017_0.20cm",174.28,"ea"
"Nitrogen",300,"gm2_2017_0.20cm",168.3,"ea"
"Nitrogen",301,"gm2_2017_0.20cm",140.31,"ea"
"Nitrogen",302,"gm2_2017_0.20cm",159.94,"ea"
"Nitrogen",303,"gm2_2017_0.20cm",165.61,"ea"
"Nitrogen",304,"gm2_2017_0.20cm",164.54,"ea"
"Nitrogen",307,"gm2_2017_0.20cm",179.42,"ea"
"Nitrogen",308,"gm2_2017_0.20cm",124.7,"ea"
"Nitrogen",311,"gm2_2017_0.20cm",166.14,"ea"
"Nitrogen",313,"gm2_2017_0.20cm",153.34,"ea"
"Nitrogen",318,"gm2_2017_0.20cm",156.6,"ea"
"Nitrogen",324,"gm2_2017_0.20cm",127.6,"ea"
"Nitrogen",325,"gm2_2017_0.20cm",160.02,"ea"
"Nitrogen",328,"gm2_2017_0.20cm",181.61,"ea"
"Nitrogen",329,"gm2_2017_0.20cm",172.44,"ea"
"Nitrogen",330,"gm2_2017_0.20cm",133.48,"ea"
"Nitrogen",331,"gm2_2017_0.20cm",198.1,"ea"
"Nitrogen",334,"gm2_2017_0.20cm",138.88,"ea"
