"Plot","NumSp","Depth","Year","nut","val","unit"
171,2,"0.20cm","1994","Phosphorus",57,"mgX.kgSoil"
171,2,"0.20cm","1994","Calcium",446.52,"mgX.kgSoil"
171,2,"0.20cm","1994","Potassium",30.46,"mgX.kgSoil"
171,2,"0.20cm","1994","Magnesium",80.42,"mgX.kgSoil"
171,2,"0.20cm","1994","CEC",2.99,"meq.100gSoil"
171,2,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
171,2,"0.20cm","1994","pH",5.8,"log.H"
171,2,"0.20cm","1994","Nitrogen",390,"mgX.kgSoil"
171,2,"0.20cm","1994","Carbon",4220,"mgX.kgSoil"
171,2,"0.20cm","2017","Phosphorus",53,"mgX.kgSoil"
171,2,"0.20cm","2017","Calcium",600.85,"mgX.kgSoil"
171,2,"0.20cm","2017","Potassium",33.52,"mgX.kgSoil"
171,2,"0.20cm","2017","Magnesium",94.03,"mgX.kgSoil"
171,2,"0.20cm","2017","CEC",3.88,"meq.100gSoil"
171,2,"0.20cm","2017","pH",6.4,"log.H"
171,2,"0.20cm","2017","Nitrogen",547.5,"mgX.kgSoil"
171,2,"0.20cm","2017","Carbon",6037.5,"mgX.kgSoil"
171,2,"20.40cm","2017","Phosphorus",43,"mgX.kgSoil"
171,2,"20.40cm","2017","Calcium",397.59,"mgX.kgSoil"
171,2,"20.40cm","2017","Potassium",21.25,"mgX.kgSoil"
171,2,"20.40cm","2017","Magnesium",88.44,"mgX.kgSoil"
171,2,"20.40cm","2017","CEC",2.8,"meq.100gSoil"
171,2,"20.40cm","2017","pH",6.1,"log.H"
171,2,"20.40cm","2017","Nitrogen",310,"mgX.kgSoil"
171,2,"20.40cm","2017","Carbon",3600,"mgX.kgSoil"
174,16,"0.20cm","1994","Phosphorus",52,"mgX.kgSoil"
174,16,"0.20cm","1994","Calcium",469.87,"mgX.kgSoil"
174,16,"0.20cm","1994","Potassium",29.67,"mgX.kgSoil"
174,16,"0.20cm","1994","Magnesium",74.41,"mgX.kgSoil"
174,16,"0.20cm","1994","CEC",3.06,"meq.100gSoil"
174,16,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
174,16,"0.20cm","1994","pH",5.6,"log.H"
174,16,"0.20cm","1994","Nitrogen",530,"mgX.kgSoil"
174,16,"0.20cm","1994","Carbon",5790,"mgX.kgSoil"
174,16,"0.20cm","2017","Phosphorus",40,"mgX.kgSoil"
174,16,"0.20cm","2017","Calcium",620.13,"mgX.kgSoil"
174,16,"0.20cm","2017","Potassium",54.34,"mgX.kgSoil"
174,16,"0.20cm","2017","Magnesium",102.44,"mgX.kgSoil"
174,16,"0.20cm","2017","CEC",4.1,"meq.100gSoil"
174,16,"0.20cm","2017","pH",6.5,"log.H"
174,16,"0.20cm","2017","Nitrogen",557.5,"mgX.kgSoil"
174,16,"0.20cm","2017","Carbon",7232.5,"mgX.kgSoil"
174,16,"20.40cm","2017","Phosphorus",36,"mgX.kgSoil"
174,16,"20.40cm","2017","Calcium",374.62,"mgX.kgSoil"
174,16,"20.40cm","2017","Potassium",26.86,"mgX.kgSoil"
174,16,"20.40cm","2017","Magnesium",93.45,"mgX.kgSoil"
174,16,"20.40cm","2017","CEC",2.73,"meq.100gSoil"
174,16,"20.40cm","2017","pH",6,"log.H"
174,16,"20.40cm","2017","Nitrogen",357.5,"mgX.kgSoil"
174,16,"20.40cm","2017","Carbon",3895,"mgX.kgSoil"
175,2,"0.20cm","1994","Phosphorus",43,"mgX.kgSoil"
175,2,"0.20cm","1994","Calcium",499.72,"mgX.kgSoil"
175,2,"0.20cm","1994","Potassium",31.96,"mgX.kgSoil"
175,2,"0.20cm","1994","Magnesium",71.48,"mgX.kgSoil"
175,2,"0.20cm","1994","CEC",3.19,"meq.100gSoil"
175,2,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
175,2,"0.20cm","1994","pH",5.6,"log.H"
175,2,"0.20cm","1994","Nitrogen",410,"mgX.kgSoil"
175,2,"0.20cm","1994","Carbon",4310,"mgX.kgSoil"
175,2,"0.20cm","2017","Phosphorus",40,"mgX.kgSoil"
175,2,"0.20cm","2017","Calcium",654.64,"mgX.kgSoil"
175,2,"0.20cm","2017","Potassium",53.35,"mgX.kgSoil"
175,2,"0.20cm","2017","Magnesium",105.07,"mgX.kgSoil"
175,2,"0.20cm","2017","CEC",4.29,"meq.100gSoil"
175,2,"0.20cm","2017","pH",6.4,"log.H"
175,2,"0.20cm","2017","Nitrogen",600,"mgX.kgSoil"
175,2,"0.20cm","2017","Carbon",7395,"mgX.kgSoil"
175,2,"20.40cm","2017","Phosphorus",30,"mgX.kgSoil"
175,2,"20.40cm","2017","Calcium",485.06,"mgX.kgSoil"
175,2,"20.40cm","2017","Potassium",33.24,"mgX.kgSoil"
175,2,"20.40cm","2017","Magnesium",101.8,"mgX.kgSoil"
175,2,"20.40cm","2017","CEC",3.37,"meq.100gSoil"
175,2,"20.40cm","2017","pH",6,"log.H"
175,2,"20.40cm","2017","Nitrogen",357.5,"mgX.kgSoil"
175,2,"20.40cm","2017","Carbon",4215,"mgX.kgSoil"
176,4,"0.20cm","1994","Phosphorus",68,"mgX.kgSoil"
176,4,"0.20cm","1994","Calcium",442.06,"mgX.kgSoil"
176,4,"0.20cm","1994","Potassium",32.74,"mgX.kgSoil"
176,4,"0.20cm","1994","Magnesium",80.96,"mgX.kgSoil"
176,4,"0.20cm","1994","CEC",2.98,"meq.100gSoil"
176,4,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
176,4,"0.20cm","1994","pH",5.6,"log.H"
176,4,"0.20cm","1994","Nitrogen",540,"mgX.kgSoil"
176,4,"0.20cm","1994","Carbon",6030,"mgX.kgSoil"
176,4,"0.20cm","2017","Phosphorus",43,"mgX.kgSoil"
176,4,"0.20cm","2017","Calcium",481.65,"mgX.kgSoil"
176,4,"0.20cm","2017","Potassium",30.15,"mgX.kgSoil"
176,4,"0.20cm","2017","Magnesium",83.61,"mgX.kgSoil"
176,4,"0.20cm","2017","CEC",3.19,"meq.100gSoil"
176,4,"0.20cm","2017","pH",5.9,"log.H"
176,4,"0.20cm","2017","Nitrogen",432.5,"mgX.kgSoil"
176,4,"0.20cm","2017","Carbon",5185,"mgX.kgSoil"
176,4,"20.40cm","2017","Phosphorus",41,"mgX.kgSoil"
176,4,"20.40cm","2017","Calcium",459.94,"mgX.kgSoil"
176,4,"20.40cm","2017","Potassium",22.32,"mgX.kgSoil"
176,4,"20.40cm","2017","Magnesium",94.53,"mgX.kgSoil"
176,4,"20.40cm","2017","CEC",3.16,"meq.100gSoil"
176,4,"20.40cm","2017","pH",5.9,"log.H"
176,4,"20.40cm","2017","Nitrogen",352.5,"mgX.kgSoil"
176,4,"20.40cm","2017","Carbon",4477.5,"mgX.kgSoil"
177,8,"0.20cm","1994","Phosphorus",64,"mgX.kgSoil"
177,8,"0.20cm","1994","Calcium",349.35,"mgX.kgSoil"
177,8,"0.20cm","1994","Potassium",41.37,"mgX.kgSoil"
177,8,"0.20cm","1994","Magnesium",66.53,"mgX.kgSoil"
177,8,"0.20cm","1994","CEC",2.42,"meq.100gSoil"
177,8,"0.20cm","1994","Organic.Matter",13000,"mgX.kgSoil"
177,8,"0.20cm","1994","pH",5.3,"log.H"
177,8,"0.20cm","1994","Nitrogen",550,"mgX.kgSoil"
177,8,"0.20cm","1994","Carbon",6150,"mgX.kgSoil"
177,8,"0.20cm","2017","Phosphorus",46,"mgX.kgSoil"
177,8,"0.20cm","2017","Calcium",474.04,"mgX.kgSoil"
177,8,"0.20cm","2017","Potassium",43.16,"mgX.kgSoil"
177,8,"0.20cm","2017","Magnesium",77.75,"mgX.kgSoil"
177,8,"0.20cm","2017","CEC",3.13,"meq.100gSoil"
177,8,"0.20cm","2017","pH",6.2,"log.H"
177,8,"0.20cm","2017","Nitrogen",650,"mgX.kgSoil"
177,8,"0.20cm","2017","Carbon",7660,"mgX.kgSoil"
177,8,"20.40cm","2017","Phosphorus",60,"mgX.kgSoil"
177,8,"20.40cm","2017","Calcium",319.2,"mgX.kgSoil"
177,8,"20.40cm","2017","Potassium",26.36,"mgX.kgSoil"
177,8,"20.40cm","2017","Magnesium",78.17,"mgX.kgSoil"
177,8,"20.40cm","2017","CEC",2.33,"meq.100gSoil"
177,8,"20.40cm","2017","pH",5.6,"log.H"
177,8,"20.40cm","2017","Nitrogen",407.5,"mgX.kgSoil"
177,8,"20.40cm","2017","Carbon",4672.5,"mgX.kgSoil"
178,8,"0.20cm","1994","Phosphorus",108,"mgX.kgSoil"
178,8,"0.20cm","1994","Calcium",511.18,"mgX.kgSoil"
178,8,"0.20cm","1994","Potassium",66.3,"mgX.kgSoil"
178,8,"0.20cm","1994","Magnesium",102.11,"mgX.kgSoil"
178,8,"0.20cm","1994","CEC",3.6,"meq.100gSoil"
178,8,"0.20cm","1994","Organic.Matter",19000,"mgX.kgSoil"
178,8,"0.20cm","1994","pH",5.2,"log.H"
178,8,"0.20cm","1994","Nitrogen",850,"mgX.kgSoil"
178,8,"0.20cm","1994","Carbon",10110,"mgX.kgSoil"
178,8,"0.20cm","2017","Phosphorus",60,"mgX.kgSoil"
178,8,"0.20cm","2017","Calcium",567.33,"mgX.kgSoil"
178,8,"0.20cm","2017","Potassium",43.41,"mgX.kgSoil"
178,8,"0.20cm","2017","Magnesium",103.9,"mgX.kgSoil"
178,8,"0.20cm","2017","CEC",3.83,"meq.100gSoil"
178,8,"0.20cm","2017","pH",5.8,"log.H"
178,8,"0.20cm","2017","Nitrogen",757.5,"mgX.kgSoil"
178,8,"0.20cm","2017","Carbon",9762.5,"mgX.kgSoil"
178,8,"20.40cm","2017","Phosphorus",99,"mgX.kgSoil"
178,8,"20.40cm","2017","Calcium",447.27,"mgX.kgSoil"
178,8,"20.40cm","2017","Potassium",28.59,"mgX.kgSoil"
178,8,"20.40cm","2017","Magnesium",88.25,"mgX.kgSoil"
178,8,"20.40cm","2017","CEC",3.07,"meq.100gSoil"
178,8,"20.40cm","2017","pH",5.5,"log.H"
178,8,"20.40cm","2017","Nitrogen",577.5,"mgX.kgSoil"
178,8,"20.40cm","2017","Carbon",6982.5,"mgX.kgSoil"
185,1,"0.20cm","1994","Phosphorus",57,"mgX.kgSoil"
185,1,"0.20cm","1994","Calcium",262.66,"mgX.kgSoil"
185,1,"0.20cm","1994","Potassium",43.48,"mgX.kgSoil"
185,1,"0.20cm","1994","Magnesium",37.69,"mgX.kgSoil"
185,1,"0.20cm","1994","CEC",1.77,"meq.100gSoil"
185,1,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
185,1,"0.20cm","1994","pH",5,"log.H"
185,1,"0.20cm","1994","Nitrogen",550,"mgX.kgSoil"
185,1,"0.20cm","1994","Carbon",6080,"mgX.kgSoil"
185,1,"0.20cm","2017","Phosphorus",36,"mgX.kgSoil"
185,1,"0.20cm","2017","Calcium",362.1,"mgX.kgSoil"
185,1,"0.20cm","2017","Potassium",18.39,"mgX.kgSoil"
185,1,"0.20cm","2017","Magnesium",46.84,"mgX.kgSoil"
185,1,"0.20cm","2017","CEC",2.26,"meq.100gSoil"
185,1,"0.20cm","2017","pH",5.7,"log.H"
185,1,"0.20cm","2017","Nitrogen",552.5,"mgX.kgSoil"
185,1,"0.20cm","2017","Carbon",6112.5,"mgX.kgSoil"
185,1,"20.40cm","2017","Phosphorus",34,"mgX.kgSoil"
185,1,"20.40cm","2017","Calcium",358.36,"mgX.kgSoil"
185,1,"20.40cm","2017","Potassium",16.25,"mgX.kgSoil"
185,1,"20.40cm","2017","Magnesium",34.89,"mgX.kgSoil"
185,1,"20.40cm","2017","CEC",2.15,"meq.100gSoil"
185,1,"20.40cm","2017","pH",5.5,"log.H"
185,1,"20.40cm","2017","Nitrogen",367.5,"mgX.kgSoil"
185,1,"20.40cm","2017","Carbon",3765,"mgX.kgSoil"
186,16,"0.20cm","1994","Phosphorus",53,"mgX.kgSoil"
186,16,"0.20cm","1994","Calcium",291.35,"mgX.kgSoil"
186,16,"0.20cm","1994","Potassium",49.91,"mgX.kgSoil"
186,16,"0.20cm","1994","Magnesium",40.14,"mgX.kgSoil"
186,16,"0.20cm","1994","CEC",1.95,"meq.100gSoil"
186,16,"0.20cm","1994","Organic.Matter",13000,"mgX.kgSoil"
186,16,"0.20cm","1994","pH",4.9,"log.H"
186,16,"0.20cm","1994","Nitrogen",650,"mgX.kgSoil"
186,16,"0.20cm","1994","Carbon",7610,"mgX.kgSoil"
186,16,"0.20cm","2017","Phosphorus",27,"mgX.kgSoil"
186,16,"0.20cm","2017","Calcium",562.71,"mgX.kgSoil"
186,16,"0.20cm","2017","Potassium",54.43,"mgX.kgSoil"
186,16,"0.20cm","2017","Magnesium",86.91,"mgX.kgSoil"
186,16,"0.20cm","2017","CEC",3.69,"meq.100gSoil"
186,16,"0.20cm","2017","pH",6.3,"log.H"
186,16,"0.20cm","2017","Nitrogen",645,"mgX.kgSoil"
186,16,"0.20cm","2017","Carbon",7390,"mgX.kgSoil"
186,16,"20.40cm","2017","Phosphorus",22,"mgX.kgSoil"
186,16,"20.40cm","2017","Calcium",418.91,"mgX.kgSoil"
186,16,"20.40cm","2017","Potassium",32.29,"mgX.kgSoil"
186,16,"20.40cm","2017","Magnesium",49.57,"mgX.kgSoil"
186,16,"20.40cm","2017","CEC",2.61,"meq.100gSoil"
186,16,"20.40cm","2017","pH",5.7,"log.H"
186,16,"20.40cm","2017","Nitrogen",480,"mgX.kgSoil"
186,16,"20.40cm","2017","Carbon",5095,"mgX.kgSoil"
190,4,"0.20cm","1994","Phosphorus",34,"mgX.kgSoil"
190,4,"0.20cm","1994","Calcium",389.19,"mgX.kgSoil"
190,4,"0.20cm","1994","Potassium",35.75,"mgX.kgSoil"
190,4,"0.20cm","1994","Magnesium",61.81,"mgX.kgSoil"
190,4,"0.20cm","1994","CEC",2.58,"meq.100gSoil"
190,4,"0.20cm","1994","Organic.Matter",14000,"mgX.kgSoil"
190,4,"0.20cm","1994","pH",5.2,"log.H"
190,4,"0.20cm","1994","Nitrogen",600,"mgX.kgSoil"
190,4,"0.20cm","1994","Carbon",6660,"mgX.kgSoil"
190,4,"0.20cm","2017","Phosphorus",24,"mgX.kgSoil"
190,4,"0.20cm","2017","Calcium",426.99,"mgX.kgSoil"
190,4,"0.20cm","2017","Potassium",22.82,"mgX.kgSoil"
190,4,"0.20cm","2017","Magnesium",67.6,"mgX.kgSoil"
190,4,"0.20cm","2017","CEC",2.77,"meq.100gSoil"
190,4,"0.20cm","2017","pH",5.7,"log.H"
190,4,"0.20cm","2017","Nitrogen",585,"mgX.kgSoil"
190,4,"0.20cm","2017","Carbon",6137.5,"mgX.kgSoil"
190,4,"20.40cm","2017","Phosphorus",14,"mgX.kgSoil"
190,4,"20.40cm","2017","Calcium",424.48,"mgX.kgSoil"
190,4,"20.40cm","2017","Potassium",15.04,"mgX.kgSoil"
190,4,"20.40cm","2017","Magnesium",64.18,"mgX.kgSoil"
190,4,"20.40cm","2017","CEC",2.72,"meq.100gSoil"
190,4,"20.40cm","2017","pH",5.5,"log.H"
190,4,"20.40cm","2017","Nitrogen",450,"mgX.kgSoil"
190,4,"20.40cm","2017","Carbon",5005,"mgX.kgSoil"
193,2,"0.20cm","1994","Phosphorus",29,"mgX.kgSoil"
193,2,"0.20cm","1994","Calcium",318.94,"mgX.kgSoil"
193,2,"0.20cm","1994","Potassium",24.97,"mgX.kgSoil"
193,2,"0.20cm","1994","Magnesium",57.96,"mgX.kgSoil"
193,2,"0.20cm","1994","CEC",2.17,"meq.100gSoil"
193,2,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
193,2,"0.20cm","1994","pH",5.3,"log.H"
193,2,"0.20cm","1994","Nitrogen",370,"mgX.kgSoil"
193,2,"0.20cm","1994","Carbon",3990,"mgX.kgSoil"
193,2,"0.20cm","2017","Phosphorus",19,"mgX.kgSoil"
193,2,"0.20cm","2017","Calcium",597.89,"mgX.kgSoil"
193,2,"0.20cm","2017","Potassium",54.65,"mgX.kgSoil"
193,2,"0.20cm","2017","Magnesium",95.23,"mgX.kgSoil"
193,2,"0.20cm","2017","CEC",3.92,"meq.100gSoil"
193,2,"0.20cm","2017","pH",6.4,"log.H"
193,2,"0.20cm","2017","Nitrogen",925,"mgX.kgSoil"
193,2,"0.20cm","2017","Carbon",10312.5,"mgX.kgSoil"
193,2,"20.40cm","2017","Phosphorus",8,"mgX.kgSoil"
193,2,"20.40cm","2017","Calcium",361.7,"mgX.kgSoil"
193,2,"20.40cm","2017","Potassium",41.27,"mgX.kgSoil"
193,2,"20.40cm","2017","Magnesium",87.83,"mgX.kgSoil"
193,2,"20.40cm","2017","CEC",2.66,"meq.100gSoil"
193,2,"20.40cm","2017","pH",5.9,"log.H"
193,2,"20.40cm","2017","Nitrogen",500,"mgX.kgSoil"
193,2,"20.40cm","2017","Carbon",5277.5,"mgX.kgSoil"
197,2,"0.20cm","1994","Phosphorus",53,"mgX.kgSoil"
197,2,"0.20cm","1994","Calcium",374.14,"mgX.kgSoil"
197,2,"0.20cm","1994","Potassium",29.82,"mgX.kgSoil"
197,2,"0.20cm","1994","Magnesium",38.75,"mgX.kgSoil"
197,2,"0.20cm","1994","CEC",2.31,"meq.100gSoil"
197,2,"0.20cm","1994","Organic.Matter",15000,"mgX.kgSoil"
197,2,"0.20cm","1994","pH",4.8,"log.H"
197,2,"0.20cm","1994","Nitrogen",610,"mgX.kgSoil"
197,2,"0.20cm","1994","Carbon",6980,"mgX.kgSoil"
197,2,"0.20cm","2017","Phosphorus",31,"mgX.kgSoil"
197,2,"0.20cm","2017","Calcium",442.4,"mgX.kgSoil"
197,2,"0.20cm","2017","Potassium",29.74,"mgX.kgSoil"
197,2,"0.20cm","2017","Magnesium",60.31,"mgX.kgSoil"
197,2,"0.20cm","2017","CEC",2.81,"meq.100gSoil"
197,2,"0.20cm","2017","pH",5.6,"log.H"
197,2,"0.20cm","2017","Nitrogen",585,"mgX.kgSoil"
197,2,"0.20cm","2017","Carbon",7290,"mgX.kgSoil"
197,2,"20.40cm","2017","Phosphorus",39,"mgX.kgSoil"
197,2,"20.40cm","2017","Calcium",396.47,"mgX.kgSoil"
197,2,"20.40cm","2017","Potassium",18.34,"mgX.kgSoil"
197,2,"20.40cm","2017","Magnesium",30.35,"mgX.kgSoil"
197,2,"20.40cm","2017","CEC",2.32,"meq.100gSoil"
197,2,"20.40cm","2017","pH",5.6,"log.H"
197,2,"20.40cm","2017","Nitrogen",387.5,"mgX.kgSoil"
197,2,"20.40cm","2017","Carbon",4475,"mgX.kgSoil"
199,4,"0.20cm","1994","Phosphorus",51,"mgX.kgSoil"
199,4,"0.20cm","1994","Calcium",281.88,"mgX.kgSoil"
199,4,"0.20cm","1994","Potassium",24.58,"mgX.kgSoil"
199,4,"0.20cm","1994","Magnesium",29.27,"mgX.kgSoil"
199,4,"0.20cm","1994","CEC",1.76,"meq.100gSoil"
199,4,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
199,4,"0.20cm","1994","pH",4.7,"log.H"
199,4,"0.20cm","1994","Nitrogen",500,"mgX.kgSoil"
199,4,"0.20cm","1994","Carbon",5570,"mgX.kgSoil"
199,4,"0.20cm","2017","Phosphorus",28,"mgX.kgSoil"
199,4,"0.20cm","2017","Calcium",631.56,"mgX.kgSoil"
199,4,"0.20cm","2017","Potassium",51.23,"mgX.kgSoil"
199,4,"0.20cm","2017","Magnesium",93.25,"mgX.kgSoil"
199,4,"0.20cm","2017","CEC",4.08,"meq.100gSoil"
199,4,"0.20cm","2017","pH",6.2,"log.H"
199,4,"0.20cm","2017","Nitrogen",657.5,"mgX.kgSoil"
199,4,"0.20cm","2017","Carbon",7870,"mgX.kgSoil"
199,4,"20.40cm","2017","Phosphorus",18,"mgX.kgSoil"
199,4,"20.40cm","2017","Calcium",372.14,"mgX.kgSoil"
199,4,"20.40cm","2017","Potassium",28.38,"mgX.kgSoil"
199,4,"20.40cm","2017","Magnesium",35.5,"mgX.kgSoil"
199,4,"20.40cm","2017","CEC",2.26,"meq.100gSoil"
199,4,"20.40cm","2017","pH",5.6,"log.H"
199,4,"20.40cm","2017","Nitrogen",477.5,"mgX.kgSoil"
199,4,"20.40cm","2017","Carbon",5407.5,"mgX.kgSoil"
201,4,"0.20cm","1994","Phosphorus",44,"mgX.kgSoil"
201,4,"0.20cm","1994","Calcium",508.58,"mgX.kgSoil"
201,4,"0.20cm","1994","Potassium",31.64,"mgX.kgSoil"
201,4,"0.20cm","1994","Magnesium",98.18,"mgX.kgSoil"
201,4,"0.20cm","1994","CEC",3.47,"meq.100gSoil"
201,4,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
201,4,"0.20cm","1994","pH",5.6,"log.H"
201,4,"0.20cm","1994","Nitrogen",500,"mgX.kgSoil"
201,4,"0.20cm","1994","Carbon",5660,"mgX.kgSoil"
201,4,"0.20cm","2017","Phosphorus",31,"mgX.kgSoil"
201,4,"0.20cm","2017","Calcium",657.6,"mgX.kgSoil"
201,4,"0.20cm","2017","Potassium",47.69,"mgX.kgSoil"
201,4,"0.20cm","2017","Magnesium",97.99,"mgX.kgSoil"
201,4,"0.20cm","2017","CEC",4.23,"meq.100gSoil"
201,4,"0.20cm","2017","pH",6,"log.H"
201,4,"0.20cm","2017","Nitrogen",697.5,"mgX.kgSoil"
201,4,"0.20cm","2017","Carbon",8105,"mgX.kgSoil"
201,4,"20.40cm","2017","Phosphorus",40,"mgX.kgSoil"
201,4,"20.40cm","2017","Calcium",382.13,"mgX.kgSoil"
201,4,"20.40cm","2017","Potassium",22.53,"mgX.kgSoil"
201,4,"20.40cm","2017","Magnesium",78.35,"mgX.kgSoil"
201,4,"20.40cm","2017","CEC",2.64,"meq.100gSoil"
201,4,"20.40cm","2017","pH",5.6,"log.H"
201,4,"20.40cm","2017","Nitrogen",432.5,"mgX.kgSoil"
201,4,"20.40cm","2017","Carbon",4775,"mgX.kgSoil"
202,16,"0.20cm","1994","Phosphorus",66,"mgX.kgSoil"
202,16,"0.20cm","1994","Calcium",717.57,"mgX.kgSoil"
202,16,"0.20cm","1994","Potassium",39.59,"mgX.kgSoil"
202,16,"0.20cm","1994","Magnesium",139.14,"mgX.kgSoil"
202,16,"0.20cm","1994","CEC",4.87,"meq.100gSoil"
202,16,"0.20cm","1994","Organic.Matter",18000,"mgX.kgSoil"
202,16,"0.20cm","1994","pH",5.6,"log.H"
202,16,"0.20cm","1994","Nitrogen",720,"mgX.kgSoil"
202,16,"0.20cm","1994","Carbon",8490,"mgX.kgSoil"
202,16,"0.20cm","2017","Phosphorus",51,"mgX.kgSoil"
202,16,"0.20cm","2017","Calcium",919.4,"mgX.kgSoil"
202,16,"0.20cm","2017","Potassium",59.95,"mgX.kgSoil"
202,16,"0.20cm","2017","Magnesium",167.12,"mgX.kgSoil"
202,16,"0.20cm","2017","CEC",6.15,"meq.100gSoil"
202,16,"0.20cm","2017","pH",6.2,"log.H"
202,16,"0.20cm","2017","Nitrogen",1020,"mgX.kgSoil"
202,16,"0.20cm","2017","Carbon",12760,"mgX.kgSoil"
202,16,"20.40cm","2017","Phosphorus",55,"mgX.kgSoil"
202,16,"20.40cm","2017","Calcium",629.77,"mgX.kgSoil"
202,16,"20.40cm","2017","Potassium",34.22,"mgX.kgSoil"
202,16,"20.40cm","2017","Magnesium",125.28,"mgX.kgSoil"
202,16,"20.40cm","2017","CEC",4.3,"meq.100gSoil"
202,16,"20.40cm","2017","pH",5.7,"log.H"
202,16,"20.40cm","2017","Nitrogen",702.5,"mgX.kgSoil"
202,16,"20.40cm","2017","Carbon",8830,"mgX.kgSoil"
205,1,"0.20cm","1994","Phosphorus",55,"mgX.kgSoil"
205,1,"0.20cm","1994","Calcium",519.9,"mgX.kgSoil"
205,1,"0.20cm","1994","Potassium",35.48,"mgX.kgSoil"
205,1,"0.20cm","1994","Magnesium",90.48,"mgX.kgSoil"
205,1,"0.20cm","1994","CEC",3.46,"meq.100gSoil"
205,1,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
205,1,"0.20cm","1994","pH",5.5,"log.H"
205,1,"0.20cm","1994","Nitrogen",530,"mgX.kgSoil"
205,1,"0.20cm","1994","Carbon",5740,"mgX.kgSoil"
205,1,"0.20cm","2017","Phosphorus",39,"mgX.kgSoil"
205,1,"0.20cm","2017","Calcium",547.38,"mgX.kgSoil"
205,1,"0.20cm","2017","Potassium",31.06,"mgX.kgSoil"
205,1,"0.20cm","2017","Magnesium",91.93,"mgX.kgSoil"
205,1,"0.20cm","2017","CEC",3.59,"meq.100gSoil"
205,1,"0.20cm","2017","pH",6.3,"log.H"
205,1,"0.20cm","2017","Nitrogen",502.5,"mgX.kgSoil"
205,1,"0.20cm","2017","Carbon",5460,"mgX.kgSoil"
205,1,"20.40cm","2017","Phosphorus",56,"mgX.kgSoil"
205,1,"20.40cm","2017","Calcium",370.48,"mgX.kgSoil"
205,1,"20.40cm","2017","Potassium",17.51,"mgX.kgSoil"
205,1,"20.40cm","2017","Magnesium",76.93,"mgX.kgSoil"
205,1,"20.40cm","2017","CEC",2.56,"meq.100gSoil"
205,1,"20.40cm","2017","pH",5.6,"log.H"
205,1,"20.40cm","2017","Nitrogen",302.5,"mgX.kgSoil"
205,1,"20.40cm","2017","Carbon",3265,"mgX.kgSoil"
206,8,"0.20cm","1994","Phosphorus",61,"mgX.kgSoil"
206,8,"0.20cm","1994","Calcium",438.54,"mgX.kgSoil"
206,8,"0.20cm","1994","Potassium",31.48,"mgX.kgSoil"
206,8,"0.20cm","1994","Magnesium",70.84,"mgX.kgSoil"
206,8,"0.20cm","1994","CEC",2.89,"meq.100gSoil"
206,8,"0.20cm","1994","Organic.Matter",13000,"mgX.kgSoil"
206,8,"0.20cm","1994","pH",5.5,"log.H"
206,8,"0.20cm","1994","Nitrogen",580,"mgX.kgSoil"
206,8,"0.20cm","1994","Carbon",6520,"mgX.kgSoil"
206,8,"0.20cm","2017","Phosphorus",44,"mgX.kgSoil"
206,8,"0.20cm","2017","Calcium",593.63,"mgX.kgSoil"
206,8,"0.20cm","2017","Potassium",51.19,"mgX.kgSoil"
206,8,"0.20cm","2017","Magnesium",99.24,"mgX.kgSoil"
206,8,"0.20cm","2017","CEC",3.93,"meq.100gSoil"
206,8,"0.20cm","2017","pH",6.5,"log.H"
206,8,"0.20cm","2017","Nitrogen",657.5,"mgX.kgSoil"
206,8,"0.20cm","2017","Carbon",7550,"mgX.kgSoil"
206,8,"20.40cm","2017","Phosphorus",44,"mgX.kgSoil"
206,8,"20.40cm","2017","Calcium",341.04,"mgX.kgSoil"
206,8,"20.40cm","2017","Potassium",26.64,"mgX.kgSoil"
206,8,"20.40cm","2017","Magnesium",75.9,"mgX.kgSoil"
206,8,"20.40cm","2017","CEC",2.42,"meq.100gSoil"
206,8,"20.40cm","2017","pH",5.8,"log.H"
206,8,"20.40cm","2017","Nitrogen",405,"mgX.kgSoil"
206,8,"20.40cm","2017","Carbon",4495,"mgX.kgSoil"
208,8,"0.20cm","1994","Phosphorus",62,"mgX.kgSoil"
208,8,"0.20cm","1994","Calcium",526.75,"mgX.kgSoil"
208,8,"0.20cm","1994","Potassium",35.33,"mgX.kgSoil"
208,8,"0.20cm","1994","Magnesium",91.18,"mgX.kgSoil"
208,8,"0.20cm","1994","CEC",3.5,"meq.100gSoil"
208,8,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
208,8,"0.20cm","1994","pH",5.7,"log.H"
208,8,"0.20cm","1994","Nitrogen",510,"mgX.kgSoil"
208,8,"0.20cm","1994","Carbon",5460,"mgX.kgSoil"
208,8,"0.20cm","2017","Phosphorus",44,"mgX.kgSoil"
